customer_key,segment,cluster,hc_cluster,recency_days,tenure_yrs,orders_per_yr,bottles_per_yr,avg_btl_price,tasting_per_yr,events_per_yr,wine_variety,club_order_share,pickup_share,online_share,spend_per_yr,net_spend,n_orders,first_order,last_order,in_ca,local_slo
2932,Lapsing Members,4,3,80,9.078713210130047,1.0158374536464772,5.869283065512979,80.07692307692308,0.3386124845488257,0,9,0.6666666666666666,0.3333333333333333,0,474.1951807787392,4201.22,9,2016-10-02,2025-08-12,TRUE,FALSE
2933,Estate Regulars,1,2,95,6.746064339493498,5.550443224989447,61.20905445335585,90.36523929471032,0.6167159138877164,1.2334318277754328,11,0.05555555555555555,0.5833333333333334,0.3888888888888889,6282.142737441958,40745.78,36,2019-02-01,2025-07-28,FALSE,FALSE
2935,Remote Collectors,3,3,80,6.746064339493498,2.144924496644295,20.223573825503355,88.03030303030303,0.15320889261744966,0,10,0.9285714285714286,0,0,1780.287332214765,11620,14,2019-02-01,2025-08-12,FALSE,FALSE
2939,Estate Regulars,1,2,991,6.737850787132102,3.975510204081633,26.089285714285715,83.70476190476191,0.4969387755102041,0.7454081632653061,11,0.5,0.25,0.125,2546.562755102041,10249,16,2019-02-04,2023-02-13,FALSE,FALSE
2940,New Members,2,1,80,1.5742642026009583,2.2136363636363634,11.806060606060605,87.75,0.7378787878787878,0,5,0.6666666666666666,0.3333333333333333,0,1035.9818181818182,1404,3,2024-04-04,2025-08-12,FALSE,FALSE
2942,Lapsing Members,4,3,78,9.541409993155373,0.7504402700322864,4.395435867331964,87.2439024390244,0.1072057528617552,0,9,0.42857142857142855,0.14285714285714285,0.14285714285714285,387.4630319929556,3614.2,7,2016-04-16,2025-08-14,TRUE,FALSE
2943,Lapsing Members,4,3,80,4.402464065708419,1.1951897905759161,3.8246073298429315,84.25,0.47807591623036644,0,5,0.4,0.8,0,322.22316753926697,1348,5,2021-06-06,2025-08-12,TRUE,FALSE
2944,Estate Regulars,1,2,80,10.535249828884325,3.198845541401274,15.509554140127388,86.5,0.9693471337579618,0.4846735668789809,10,0.24242424242424243,0.9696969696969697,0.12121212121212122,1443.5711385350319,14892.2,33,2015-04-19,2025-08-12,TRUE,FALSE
2945,Estate Regulars,1,2,80,3.164955509924709,4.073420074349443,20.706552044609666,87.95081967213115,0.33945167286245354,1.0183550185873607,9,0.4166666666666667,0.9166666666666666,0.16666666666666666,2022.5582969330853,5958.3099999999995,12,2022-09-01,2025-08-12,TRUE,TRUE
2947,Remote Collectors,3,3,49,8.180698151950718,2.112708404219122,11.930588635590336,90.16666666666667,0.62138482477033,0,8,0.29411764705882354,0.7058823529411765,0.11764705882352941,1102.1254083021433,8868.3,17,2017-08-26,2025-09-12,TRUE,FALSE
2948,Lapsing Members,4,3,809,5.83709787816564,1.3803854875283446,7.178004535147392,80.23076923076923,0,0,5,0.8,0,0,575.8968253968254,2086,5,2019-12-30,2023-08-14,TRUE,FALSE
2949,Lapsing Members,4,1,1180,4.079397672826831,3,12,87,0,0,6,0.3333333333333333,0.3333333333333333,0,1044,1044,3,2021-10-02,2022-08-08,FALSE,FALSE
2950,Lapsing Members,4,1,991,4.919917864476386,2.7189826302729525,13.141749379652605,79.62068965517241,0.45316377171215877,0.45316377171215877,9,0.5,0.5,0,1046.3551488833746,2309,6,2020-11-29,2023-02-13,TRUE,FALSE
2952,Estate Regulars,1,2,86,3.3182751540041067,4.541296625222024,28.220914742451154,92.8735632183908,0.6487566607460036,0.9731349911190053,11,0.21428571428571427,0.6428571428571429,0.2857142857142857,2805.8725577264654,8650,14,2022-07-07,2025-08-06,TRUE,FALSE
2954,Lapsing Members,4,1,449,1.4784394250513346,2,12,79.66666666666667,1,0,7,0.5,0.5,0,956,956,2,2024-05-09,2024-08-08,FALSE,FALSE
2959,Lapsing Members,4,3,951,8.63791923340178,0.8286070780399274,3.480149727767695,76.28571428571429,0.49716424682395643,0,7,0.2,0.8,0,279.3930490018149,1685.92,5,2017-03-12,2023-03-25,FALSE,FALSE
2960,Lapsing Members,4,3,809,4.101300479123887,1.5903483309143687,9.542089985486212,82.77777777777777,0.5301161103047896,0,5,0.6666666666666666,0.3333333333333333,0,789.8730043541364,1490,3,2021-09-24,2023-08-14,TRUE,FALSE
2962,Lapsing Members,4,3,265,8.46817248459959,1.2915487977369167,6.845208628005658,74.52830188679245,0.387464639321075,0,8,0.4,0.6,0.1,522.2054676449789,4043.25,10,2017-05-13,2025-02-08,TRUE,FALSE
2963,Lapsing Members,4,1,307,3.293634496919918,2.8535156250000004,17.93638392857143,85.77272727272727,1.222935267857143,0,9,0.5714285714285714,0.42857142857142855,0,1538.4525669642858,3774,7,2022-07-16,2024-12-28,TRUE,FALSE
2964,Lapsing Members,4,1,262,8.668035592060233,2.138171487603306,8.678460743801653,79.11014492753624,0.6288739669421488,0.3773243801652893,10,0.29411764705882354,1,0.17647058823529413,686.5542871900827,5458.6,17,2017-03-01,2025-02-11,TRUE,TRUE
2965,Lapsing Members,4,3,809,5.8288843258042435,2.490340909090909,17.15568181818182,74.51612903225806,0.2767045454545455,0,10,0.7777777777777778,0.1111111111111111,0,1278.375,4620,9,2020-01-02,2023-08-14,TRUE,FALSE
2966,New Members,2,1,110,1.1471594798083504,4,21,86.0952380952381,2,0,8,0,1,0.25,1808,1808,4,2024-09-07,2025-07-13,TRUE,FALSE
2967,New Members,2,1,444,1.83709787816564,2,10,88.4,1,0,5,0.5,0.5,0,884,884,2,2023-12-30,2024-08-13,TRUE,FALSE
2969,Lapsing Members,4,3,449,4.459958932238193,1.5476694915254237,9.2860169491525415,82.2,0.30953389830508476,0,7,0.8,0.2,0,763.310593220339,2466,5,2021-05-16,2024-08-08,TRUE,FALSE
2970,Lapsing Members,4,3,81,4.70362765229295,0.6693646915088576,3.1237018937080023,85.42857142857143,0.22312156383628587,0,7,0,0.6666666666666666,0.3333333333333333,266.8533903481979,1196,3,2021-02-16,2025-08-11,TRUE,FALSE
2971,Estate Regulars,1,2,84,8.569472963723477,3.8371634931057126,30.457485226526593,90.75984251968504,0.7194681549573211,0.8393795141168746,12,0.03125,0.75,0.4375,3307.191259028234,27580.3,32,2017-04-06,2025-08-08,FALSE,FALSE
2972,New Members,2,2,798,3.8466803559206024,2.4069192751235584,10.831136738056014,83,1.2034596375617792,0.6017298187808896,5,0.25,1,0,898.9843492586491,1494,4,2021-12-26,2023-08-25,TRUE,FALSE
2973,Lapsing Members,4,3,444,6.7268993839835725,0.9072280178837555,5.4433681073025335,78.33333333333333,0.1814456035767511,0,8,0.4,0,0,426.3971684053651,2350,5,2019-02-08,2024-08-13,FALSE,FALSE
2975,Estate Regulars,1,3,81,6.0889801505817935,4.260965935604293,20.282197853476433,66.47058823529412,1.3635090993933736,0.1704386374241717,10,0.2,0.64,0.28,1420.568546430238,8334.78,25,2019-09-29,2025-08-11,TRUE,FALSE
2976,New Members,2,4,83,1.8809034907597535,3.023592715231788,14.513245033112582,87.95833333333333,1.2094370860927153,0,5,0.2,1,0.4,1276.5608443708609,2111,5,2023-12-14,2025-08-09,TRUE,FALSE
2977,Estate Regulars,1,1,451,5.979466119096509,4.215233698788229,11.59189267166763,78.98181818181818,3.1614252740911715,0,8,0.2,1,0,939.1329919215233,4455.9,20,2019-11-08,2024-08-06,TRUE,TRUE
2978,Lapsing Members,4,1,880,5.234770704996578,2.123546511627907,12.38735465116279,80.57142857142857,0.7078488372093023,0,10,0.6666666666666666,0.8333333333333334,0,998.0668604651162,2820,6,2020-08-06,2023-06-04,TRUE,FALSE
2980,New Members,2,1,444,2.0451745379876796,2,10,88.4,1,0,5,0.5,1,0,1051.8400000000001,1051.8400000000001,2,2023-10-15,2024-08-13,TRUE,TRUE
2981,New Members,2,1,1168,4.098562628336755,4,14,81.42857142857143,2,0,6,0.25,0.75,0,1140,1140,4,2021-09-25,2022-08-20,TRUE,FALSE
2982,Estate Regulars,1,2,74,6.321697467488022,4.0855704697986575,25.820805369127516,83.44303797468355,0.9805369127516779,0.49026845637583893,11,0.28,0.88,0.16,2154.56644295302,13184,25,2019-07-06,2025-08-18,TRUE,FALSE
2983,Lapsing Members,4,3,80,9.00205338809035,1.1385598503740648,3.415679551122195,84.26333333333334,0.3415679551122195,0.22771197007481297,5,0.3,1,0,287.81654457605987,2527.9,10,2016-10-30,2025-08-12,TRUE,FALSE
2984,New Members,2,1,1110,4.974674880219028,3.0997171145686,7.232673267326733,78.5,2.5830975954738333,0,5,0.16666666666666666,0.8333333333333334,0,567.7648514851486,1099,6,2020-11-09,2022-10-17,TRUE,FALSE
2985,Lapsing Members,4,1,834,6.609171800136893,2.5428797468354434,7.859810126582279,76.97058823529412,1.1558544303797469,0,9,0,0.9090909090909091,0,643.773930379747,2784.84,11,2019-03-23,2023-07-20,TRUE,FALSE
2986,Lapsing Members,4,3,87,6.288843258042436,1.156900452488688,6.776131221719457,81.3170731707317,0,0,6,0.5714285714285714,0.14285714285714285,0.2857142857142857,551.0151583710407,3334,7,2019-07-18,2025-08-05,TRUE,FALSE
2987,New Members,2,1,443,1.9329226557152634,2,12,87.5,1,0,5,0.5,0.5,0,1050,1050,2,2023-11-25,2024-08-14,FALSE,FALSE
2988,New Members,2,4,87,0.8158795345653662,3,12,76,2,0,4,0,0.6666666666666666,0.3333333333333333,912,912,3,2025-01-06,2025-08-05,TRUE,FALSE
2991,Estate Regulars,1,2,33,6.72416153319644,5.125257944696657,26.53074700784152,87.39431818181818,1.3566859265373505,0.9044572843582336,12,0.23529411764705882,0.9411764705882353,0.20588235294117646,2679.867740404457,17777.739999999998,34,2019-02-09,2025-09-28,TRUE,FALSE
2994,Estate Regulars,1,1,641,6.72416153319644,3.0185950413223144,27.5698347107438,76.71532846715328,0.8049586776859504,0.2012396694214876,8,0.2,0.9333333333333333,0.06666666666666667,2115.028925619835,10510,15,2019-02-09,2024-01-29,TRUE,FALSE
2997,Lapsing Members,4,3,444,6.825462012320329,1.7825768667642754,10.338945827232797,77.96551724137932,0.5347730600292826,0,8,0.6,0.3,0.1,822.7020058565154,4615.24,10,2019-01-03,2024-08-13,TRUE,FALSE
2998,Lapsing Members,4,3,1187,6.715947980835044,0.865521327014218,4.32760663507109,75,0.5770142180094787,0,6,0.3333333333333333,0.6666666666666666,0,338.02069905213267,1171.62,3,2019-02-12,2022-08-01,TRUE,FALSE
2999,Estate Regulars,1,1,816,6.680355920602327,2.9237992610837438,19.791871921182267,81.98863636363636,0.8996305418719212,0.2249076354679803,12,0.5384615384615384,0.7692307692307693,0.07692307692307693,1710.4225677339903,7605,13,2019-02-25,2023-08-07,TRUE,FALSE
3000,Remote Collectors,3,3,87,6.707734428473648,2.318556919170546,9.737939060516293,90.19047619047619,0.4637113838341092,0.6182818451121456,9,0.26666666666666666,0.6666666666666666,0.4,1074.6573148539992,6952.54,15,2019-02-15,2025-08-05,TRUE,FALSE
3002,Remote Collectors,3,3,80,6.702258726899384,3.3933699324324325,20.66870777027027,82.38059701492537,0.9254645270270271,0.15424408783783783,12,0.5,0.7272727272727273,0.045454545454545456,1735.7796727195948,11253.460000000001,22,2019-02-17,2025-08-12,TRUE,FALSE
3003,Remote Collectors,3,3,80,6.699520876112252,3.0861850443599494,21.603295310519645,86.23571428571428,0.3086185044359949,0,12,0.2,0.15,0.6,1920.8415716096324,12448,20,2019-02-18,2025-08-12,FALSE,FALSE
3006,Remote Collectors,3,3,36,6.702258726899384,2.271455223880597,14.53731343283582,83.76041666666667,0.7571517412935324,0,12,0.6,0.3333333333333333,0,1236.711968283582,8166.87,15,2019-02-17,2025-09-25,FALSE,FALSE
3007,Lapsing Members,4,3,110,6.702258726899384,1.5622326775021387,7.498716852010265,78.29166666666667,0.46866980325064156,0,8,0.4,0.6,0,592.9141680923867,3795.3,10,2019-02-17,2025-07-13,TRUE,FALSE
3010,Remote Collectors,3,3,823,5.111567419575633,3.8484195402298846,42.332614942528735,75.78512396694215,0.34985632183908044,0.34985632183908044,12,0.18181818181818182,0.09090909090909091,0.2727272727272727,3208.1824712643675,9170,11,2020-09-20,2023-07-31,FALSE,FALSE
3012,Lapsing Members,4,3,80,6.691307323750856,1.236040609137056,6.489213197969543,82.14285714285714,0.154505076142132,0,5,0.875,0.125,0,533.0425126903554,3450,8,2019-02-21,2025-08-12,FALSE,FALSE
3014,Remote Collectors,3,3,86,6.661190965092403,2.1787388155091607,11.827439284192588,79.25,0.1556242011077972,0,11,0.42857142857142855,0.21428571428571427,0.42857142857142855,937.3245632722625,6023,14,2019-03-04,2025-08-06,TRUE,FALSE
3016,Lapsing Members,4,3,73,6.573579739904175,1.7258376288659794,7.060244845360824,82.82222222222222,0.15689432989690721,0.6275773195876289,10,0.36363636363636365,0.5454545454545454,0,672.5181314432989,4286.44,11,2019-04-05,2025-08-19,FALSE,FALSE
3017,Estate Regulars,1,3,28,6.628336755646817,7.173735896364397,22.589636439615546,67.98506756756755,2.2894901796907647,1.3736941078144589,12,0.2127659574468085,0.9787234042553191,0.1276595744680851,1897.0654575846218,12428.96,47,2019-03-16,2025-10-03,TRUE,FALSE
3019,Remote Collectors,3,3,282,6.650239561943874,3.40242198416395,13.4395668374476,84.82278481012658,0.5103632976245924,0.17012109920819748,12,0.25,0.35,0.1,1139.9814857941312,6701,20,2019-03-08,2025-01-22,TRUE,FALSE
3020,Lapsing Members,4,1,1184,3.9069130732375084,2,13,82,1,0,6,0.5,0.5,0,1103.3,1103.3,2,2021-12-04,2022-08-04,TRUE,FALSE
3021,Remote Collectors,3,3,87,6.581793292265571,2.995144583513164,20.335455330168323,85.1937984496124,0.630556754423824,0.315278377211912,12,0.42105263157894735,0.3684210526315789,0.15789473684210525,1845.3779391454468,11706.34,19,2019-04-02,2025-08-05,TRUE,FALSE
3027,Estate Regulars,1,2,1152,6.6420260095824775,4.013736263736264,10.607731554160125,77.8108108108108,1.1467817896389325,1.1467817896389325,6,0.2857142857142857,1,0.07142857142857142,825.3961930926216,2879,14,2019-03-11,2022-09-05,TRUE,TRUE
3028,Lapsing Members,4,3,633,6.6447638603696095,2.6467391304347823,19.54515050167224,78.42708333333333,0.20359531772575248,0,10,0.7692307692307693,0.07692307692307693,0,1532.8691471571906,7529,13,2019-03-10,2024-02-06,FALSE,FALSE
3029,Remote Collectors,3,3,84,6.6447638603696095,2.182458386683739,16.056658130601793,83.94174757281553,0.1558898847631242,0,11,0.35714285714285715,0.14285714285714285,0.5,1347.823943661972,8646,14,2019-03-10,2025-08-08,FALSE,FALSE
3031,Remote Collectors,3,3,94,6.590006844626968,1.421206225680934,14.68579766536965,88.51612903225806,0.3158236057068742,0.1579118028534371,11,0,0.3333333333333333,0.4444444444444444,1389.9396887159533,8802,9,2019-03-30,2025-07-29,TRUE,FALSE
3033,Lapsing Members,4,3,33,6.633812457221081,1.2225941422594142,6.418619246861924,84.71428571428571,0.45847280334728036,0,7,0.375,0.375,0,546.0411087866108,3573,8,2019-03-14,2025-09-28,FALSE,FALSE
3034,Remote Collectors,3,3,87,6.633812457221081,2.3453553082191783,11.883133561643836,84.4342105263158,0.4690710616438356,0.1563570205479452,8,0.3333333333333333,0.3333333333333333,0.2,1003.3430008561644,6417,15,2019-03-14,2025-08-05,FALSE,FALSE
3037,Lapsing Members,4,3,1180,6.631074606433949,1.7644927536231882,10.586956521739129,77.66666666666667,0.2940821256038647,0,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,822.2536231884058,2796,6,2019-03-15,2022-08-08,TRUE,FALSE
3038,Remote Collectors,3,3,87,6.628336755646817,2.034383033419023,16.90102827763496,84.69444444444444,0.3129820051413882,0,9,0.38461538461538464,0.5384615384615384,0.3076923076923077,1431.423200514139,9147,13,2019-03-16,2025-08-05,TRUE,TRUE
3039,Estate Regulars,1,1,83,6.628336755646817,5.155367835757057,16.71588964927288,72.83177570093459,1.4060094097519247,0.15622326775021386,8,0.12121212121212122,0.9393939393939394,0.09090909090909091,1238.570873609923,7928.209999999999,33,2019-03-16,2025-08-09,TRUE,FALSE
3043,Remote Collectors,3,3,806,6.625598904859685,2.263011152416357,28.513940520446095,71.53968253968254,0,0,10,0.5,0,0.3,2039.878252788104,9014,10,2019-03-17,2023-08-17,FALSE,FALSE
3044,Lapsing Members,4,3,80,6.625598904859685,1.873076923076923,8.897115384615384,80.83508771929826,0.6243589743589744,0,8,0.4166666666666667,0.5833333333333334,0,719.1991025641026,4607.6,12,2019-03-17,2025-08-12,FALSE,FALSE
3045,Remote Collectors,3,3,88,6.595482546201232,2.3605127100387766,12.432033606204223,72.24050632911393,0.1573675140025851,0,8,0.3333333333333333,0.13333333333333333,0.26666666666666666,928.7830676432573,5902,15,2019-03-28,2025-08-04,FALSE,FALSE
3046,Lapsing Members,4,1,1168,6.622861054072553,2.3357314148681056,10.802757793764988,72.72972972972973,0.5839328537170264,0.2919664268585132,7,0.5,1,0.125,785.681654676259,2691,8,2019-03-18,2022-08-20,TRUE,FALSE
3047,New Members,2,3,92,6.611909650924025,1.7295523030563926,7.075441239776152,92.17777777777778,0.9433921653034869,0,10,0.09090909090909091,1,0.18181818181818182,668.3241670253982,4250.5599999999995,11,2019-03-22,2025-07-31,TRUE,FALSE
3052,Estate Regulars,1,2,816,6.55441478439425,3.4719581749049433,18.98003802281369,84.17073170731707,1.6202471482889735,0.23146387832699622,8,0.4,1,0,1597.563688212928,6902,15,2019-04-12,2023-08-07,TRUE,FALSE
3054,Remote Collectors,3,3,87,6.614647501711157,2.822885358522971,23.83769858308287,78.59210526315789,0.15682696436238727,0,11,0.3333333333333333,0.1111111111111111,0.3888888888888889,1875.6489255045083,11959.99,18,2019-03-21,2025-08-05,FALSE,FALSE
3058,Lapsing Members,4,3,125,6.611909650924025,2.073471615720524,9.091375545851529,77.29824561403508,0.9569868995633188,0,7,0.46153846153846156,0.6923076923076923,0.07692307692307693,735.2721746724891,4609.92,13,2019-03-22,2025-06-28,TRUE,FALSE
3059,Lapsing Members,4,3,1012,6.609171800136893,2.0841654778887304,13.547075606276747,62.05769230769231,0.5210413694721826,0,7,0.125,0.25,0,852.8457239657631,3273.62,8,2019-03-23,2023-01-23,TRUE,FALSE
3061,Lapsing Members,4,3,447,6.609171800136893,1.2998220640569396,3.71377732587697,74.25,0.371377732587697,0.1856888662938485,4,0.2857142857142857,0.7142857142857143,0,322.49699542450435,1736.76,7,2019-03-23,2024-08-10,TRUE,FALSE
3064,Remote Collectors,3,3,78,6.513347022587269,3.1747066492829203,13.96870925684485,73.35227272727273,0.952411994784876,0,11,0.15,0.1,0.3,1194.4722653194262,7524.93,20,2019-04-27,2025-08-14,FALSE,FALSE
3066,Lapsing Members,4,3,80,6.595482546201232,0.9409617861743237,2.5092314297981964,87.75,0.47048089308716184,0,5,0.3333333333333333,0.5,0,227.4963310433662,1450.62,6,2019-03-28,2025-08-12,FALSE,FALSE
3067,Lapsing Members,4,3,87,6.595482546201232,1.730297157622739,13.213178294573645,81.03571428571429,0.3145994832041344,0,8,0.5454545454545454,0.18181818181818182,0.18181818181818182,1070.7393410852715,6807,11,2019-03-28,2025-08-05,FALSE,FALSE
3068,Remote Collectors,3,3,95,7.066392881587953,1.9099959774738535,13.95766291230893,84.17894736842105,0.5876910699919549,0.14692276749798872,12,0.38461538461538464,0.3076923076923077,0.3076923076923077,1272.3864279967818,8660.24,13,2018-10-07,2025-07-28,TRUE,FALSE
3076,Lapsing Members,4,1,80,6.590006844626968,1.883541039965621,9.574666953158573,74.41639344262295,0.3139235066609368,0,7,0.5833333333333334,0.9166666666666666,0,719.8297400085947,4586.02,12,2019-03-30,2025-08-12,TRUE,TRUE
3077,Lapsing Members,4,3,80,11.490759753593428,0.8871751275200389,4.169723099344183,82.2127659574468,0.5323050765120233,0,7,0.4,0.5,0,342.804469273743,3864,10,2014-05-05,2025-08-12,TRUE,FALSE
3079,Lapsing Members,4,3,268,6.587268993839836,1.7083723105706268,11.616931711880262,77.73529411764706,0.3416744621141254,0,9,0.7,0.2,0.1,911.0100350795136,5332.62,10,2019-03-31,2025-02-05,TRUE,FALSE
3080,Estate Regulars,1,2,1155,6.584531143052704,4.383,22.2072,80.72368421052632,0.8766,0.5844,11,0.4,0.8,0,1888.0035480000001,6461.34,15,2019-04-01,2022-09-02,TRUE,FALSE
3082,Lapsing Members,4,3,80,6.584531143052704,1.7280645161290322,12.253548387096773,81.84615384615384,0.15709677419354837,0,7,0.6363636363636364,0,0.09090909090909091,1002.9058064516129,6384,11,2019-04-01,2025-08-12,FALSE,FALSE
30848,New Members,2,1,23,0.06844626967830253,3,10,80,1,0,5,0,1,0,800,800,3,2025-10-06,2025-10-08,FALSE,FALSE
3086,Lapsing Members,4,3,1180,6.584531143052704,1.7889795918367348,9.541224489795919,77.75,0.29816326530612247,0,6,0.6666666666666666,0.16666666666666666,0,741.8302040816327,2488,6,2019-04-01,2022-08-08,FALSE,FALSE
3089,Remote Collectors,3,3,85,6.535249828884326,2.2213292788879233,10.947980017376194,76.23188405797102,0.4759991311902693,0.1586663770634231,11,0.35714285714285715,0.9285714285714286,0.42857142857142855,843.4641138140748,5315.960000000001,14,2019-04-19,2025-08-07,TRUE,FALSE
3090,New Members,2,1,890,6.568104038329911,4.114811133200795,6.777335984095427,78.42857142857143,2.9045725646123257,0.24204771371769382,4,0.23529411764705882,1,0,531.5367793240556,2196,17,2019-04-07,2023-05-25,TRUE,FALSE
